时间 (s),薄膜厚度 (m),温度 (K)
6.0000000000000036,0.0,361.2819965621745
6.020000000000003,0.0,390.0
6.040000000000004,0.0,390.0
6.060000000000003,0.0,390.0
6.080000000000004,0.0,390.0
6.100000000000003,0.0,390.0
6.120000000000004,0.0,390.0
6.140000000000003,0.0,390.0
6.160000000000004,0.0,390.0
6.180000000000003,0.0,390.0
6.200000000000004,0.0,390.0
6.220000000000003,0.0,390.0
6.240000000000004,0.0,390.0
6.260000000000003,0.0,390.0
6.280000000000004,0.0,390.0
6.300000000000003,0.0,390.0
6.320000000000004,0.0,390.0
6.340000000000003,0.0,390.0
6.360000000000004,0.0,390.0
6.3800000000000034,0.0,390.0
6.400000000000004,0.0,390.0
6.4200000000000035,0.0,390.0
6.440000000000004,0.0,390.0
6.4600000000000035,0.0,390.0
6.480000000000004,0.0,390.0
6.5000000000000036,0.0,390.0
6.520000000000004,0.0,390.0
6.540000000000004,0.0,390.0
6.560000000000004,0.0,390.0
6.580000000000004,0.0,390.0
6.600000000000004,0.0,390.0
6.620000000000004,0.0,390.0
6.640000000000004,0.0,390.0
6.660000000000004,0.0,390.0
6.680000000000004,0.0,390.0
6.700000000000004,0.0,390.0
6.720000000000004,0.0,390.0
6.740000000000004,0.0,390.0
6.760000000000004,0.0,390.0
6.780000000000004,0.0,390.0
6.800000000000004,0.0,390.0
6.820000000000004,0.0,390.0
6.840000000000004,0.0,390.0
6.860000000000004,0.0,390.0
6.880000000000004,0.0,390.0
6.900000000000004,0.0,390.0
6.0000000000000036,1.8750000000000002e-05,361.4306255999404
6.020000000000003,1.8750000000000002e-05,377.79992984074363
6.040000000000004,1.8750000000000002e-05,387.02412796330356
6.060000000000003,1.8750000000000002e-05,384.96735381888845
6.080000000000004,1.8750000000000002e-05,387.5177256822229
6.100000000000003,1.8750000000000002e-05,386.57572786861743
6.120000000000004,1.8750000000000002e-05,387.8283306872279
6.140000000000003,1.8750000000000002e-05,387.310449338164
6.160000000000004,1.8750000000000002e-05,388.05155687366306
6.180000000000003,1.8750000000000002e-05,387.73642004867696
6.200000000000004,1.8750000000000002e-05,388.2221555480224
6.220000000000003,1.8750000000000002e-05,388.0167386253096
6.240000000000004,1.8750000000000002e-05,388.35739842541415
6.260000000000003,1.8750000000000002e-05,388.21657989054575
6.280000000000004,1.8750000000000002e-05,388.46738072992326
6.300000000000003,1.8750000000000002e-05,388.3671272431545
6.320000000000004,1.8750000000000002e-05,388.55858476506927
6.340000000000003,1.8750000000000002e-05,388.4851667100755
6.360000000000004,1.8750000000000002e-05,388.63542641093
6.3800000000000034,1.8750000000000002e-05,388.5805382752612
6.400000000000004,1.8750000000000002e-05,388.70103797013195
6.4200000000000035,1.8750000000000002e-05,388.65940301283683
6.440000000000004,1.8750000000000002e-05,388.7577095512922
6.4600000000000035,1.8750000000000002e-05,388.7258295112799
6.480000000000004,1.8750000000000002e-05,388.80715725630364
6.5000000000000036,1.8750000000000002e-05,388.7826261336593
6.520000000000004,1.8750000000000002e-05,388.8506945797807
6.540000000000004,1.8750000000000002e-05,388.83180502890394
6.560000000000004,1.8750000000000002e-05,388.8893457356762
6.580000000000004,1.8750000000000002e-05,388.8748539423501
6.600000000000004,1.8750000000000002e-05,388.9239224321106
6.620000000000004,1.8750000000000002e-05,388.912902208968
6.640000000000004,1.8750000000000002e-05,388.95507693554896
6.660000000000004,1.8750000000000002e-05,388.94682590599604
6.680000000000004,1.8750000000000002e-05,388.9833394568655
6.700000000000004,1.8750000000000002e-05,388.9773167384755
6.720000000000004,1.8750000000000002e-05,389.0091450234089
6.740000000000004,1.8750000000000002e-05,389.00492861699183
6.760000000000004,1.8750000000000002e-05,389.0328532057405
6.780000000000004,1.8750000000000002e-05,389.03011011403817
6.800000000000004,1.8750000000000002e-05,389.05476291484763
6.820000000000004,1.8750000000000002e-05,389.05322773114045
6.840000000000004,1.8750000000000002e-05,389.07512373726996
6.860000000000004,1.8750000000000002e-05,389.07458302076776
6.880000000000004,1.8750000000000002e-05,389.09414478806224
6.900000000000004,1.8750000000000002e-05,389.09442548532553
6.0000000000000036,3.7500000000000003e-05,361.5800702676055
6.020000000000003,3.7500000000000003e-05,370.93281963153055
6.040000000000004,3.7500000000000003e-05,381.373359147827
6.060000000000003,3.7500000000000003e-05,382.1138166942437
6.080000000000004,3.7500000000000003e-05,383.5453658044562
6.100000000000003,3.7500000000000003e-05,384.4317519818321
6.120000000000004,3.7500000000000003e-05,384.7010984904732
6.140000000000003,3.7500000000000003e-05,385.4700199295383
6.160000000000004,3.7500000000000003e-05,385.44015789124575
6.180000000000003,3.7500000000000003e-05,386.0763416391122
6.200000000000004,3.7500000000000003e-05,385.9597708952692
6.220000000000003,3.7500000000000003e-05,386.48268524222755
6.240000000000004,3.7500000000000003e-05,386.34733575141564
6.260000000000003,3.7500000000000003e-05,386.7787091600573
6.280000000000004,3.7500000000000003e-05,386.64843893512
6.300000000000003,3.7500000000000003e-05,387.00659975393495
6.320000000000004,3.7500000000000003e-05,386.8894915680982
6.340000000000003,3.7500000000000003e-05,387.18896280154564
6.360000000000004,3.7500000000000003e-05,387.08697502849384
6.3800000000000034,3.7500000000000003e-05,387.3390967734761
6.400000000000004,3.7500000000000003e-05,387.2517650791848
6.4200000000000035,3.7500000000000003e-05,387.46539845487035
6.440000000000004,3.7500000000000003e-05,387.39136133724173
6.4600000000000035,3.7500000000000003e-05,387.5734744370725
6.480000000000004,3.7500000000000003e-05,387.51112464783057
6.5000000000000036,3.7500000000000003e-05,387.667242729703
6.520000000000004,3.7500000000000003e-05,387.6150041190026
