时间 (s),薄膜厚度 (m),温度 (K)
4.000000000000002,0.0,349.60404575451895
4.020000000000001,0.0,349.53864506441937
4.040000000000002,0.0,349.4288927380157
4.060000000000001,0.0,349.364790168979
4.080000000000002,0.0,349.26135384347083
4.100000000000001,0.0,349.19900052730094
4.120000000000002,0.0,349.1017007084955
4.1400000000000015,0.0,349.0422208408802
4.160000000000002,0.0,348.9530631621254
4.1800000000000015,0.0,348.9010192641075
4.200000000000002,0.0,348.82660638352377
4.2200000000000015,0.0,348.7910875466366
4.240000000000002,0.0,348.7412472542025
4.260000000000002,0.0,348.73221966354436
4.280000000000002,0.0,348.7153392923186
4.300000000000002,0.0,348.73956716478676
4.320000000000002,0.0,348.76001392784156
4.340000000000002,0.0,348.8200701413218
4.360000000000002,0.0,348.8783707483629
4.380000000000002,0.0,348.9743117708252
4.400000000000002,0.0,349.06832268780397
4.420000000000002,0.0,349.1964183594594
4.440000000000002,0.0,349.3225381080896
4.460000000000002,0.0,349.4790765672842
4.480000000000002,0.0,349.63306588928555
4.500000000000002,0.0,349.81387051856575
4.520000000000002,0.0,349.99140739129075
4.540000000000002,0.0,350.19237376433773
4.560000000000002,0.0,350.3893622848306
4.580000000000002,0.0,350.60668979370246
4.600000000000002,0.0,350.81941262146876
4.620000000000002,0.0,351.0497055660573
4.640000000000002,0.0,351.27488099284403
4.660000000000002,0.0,351.515175662035
4.680000000000002,0.0,351.74996016332375
4.700000000000002,0.0,351.99771148382104
4.720000000000002,0.0,352.23967348592186
4.740000000000002,0.0,352.49272150065894
4.7600000000000025,0.0,352.73980183259425
4.780000000000002,0.0,352.9963298753924
4.8000000000000025,0.0,353.24679782901813
4.000000000000002,1.8750000000000002e-05,349.7355180714494
4.020000000000001,1.8750000000000002e-05,349.63499394831183
4.040000000000002,1.8750000000000002e-05,349.5583851643606
4.060000000000001,1.8750000000000002e-05,349.46278512315706
4.080000000000002,1.8750000000000002e-05,349.38913775884885
4.100000000000001,1.8750000000000002e-05,349.2984471907309
4.120000000000002,1.8750000000000002e-05,349.2280098487133
4.1400000000000015,1.8750000000000002e-05,349.1430813742582
4.160000000000002,1.8750000000000002e-05,349.0783343638761
