时间 (s),薄膜厚度 (m),温度 (K)
2.700000000000001,0.0,380.0
2.720000000000001,0.0,373.065274216922
2.740000000000001,0.0,373.10354375122716
2.760000000000001,0.0,369.7943150495011
2.780000000000001,0.0,369.8116748867738
2.800000000000001,0.0,367.46302692379726
2.820000000000001,0.0,367.4514067356675
2.840000000000001,0.0,365.6089472103567
2.860000000000001,0.0,365.56987252717244
2.8800000000000012,0.0,364.056383326633
2.9000000000000012,0.0,363.9940186079103
2.9200000000000013,0.0,362.7167431638994
2.9400000000000013,0.0,362.63502066104644
2.9600000000000013,0.0,361.5380840070244
2.9800000000000013,0.0,361.44151082311373
3.0000000000000013,0.0,360.47887159153765
3.0200000000000014,0.0,360.3792694932489
3.0400000000000014,0.0,359.5290467154852
3.0600000000000014,0.0,359.42443645237154
3.0800000000000014,0.0,358.6681679038173
3.1000000000000014,0.0,358.5596663684731
3.1200000000000014,0.0,357.8828916001606
3.1400000000000015,0.0,357.7718149872724
3.1600000000000015,0.0,357.1630759796545
3.1800000000000015,0.0,357.0506189256869
3.200000000000001,0.0,356.5006884717456
3.2200000000000015,0.0,356.3878644853065
3.240000000000001,0.0,355.88919739078403
3.2600000000000016,0.0,355.7768396367326
3.280000000000001,0.0,355.32318079224626
3.3000000000000016,0.0,355.21195965365894
3.320000000000001,0.0,354.79805968017973
3.3400000000000016,0.0,354.68850414568647
3.360000000000001,0.0,354.30990959389493
3.3800000000000017,0.0,354.2024281316484
3.4000000000000012,0.0,353.8553242445484
3.4200000000000017,0.0,353.75022374453465
3.4400000000000013,0.0,353.4313149151828
3.4600000000000017,0.0,353.3288173553711
3.4800000000000013,0.0,353.035235033808
3.5000000000000018,0.0,352.93549192370267
3.5200000000000014,0.0,352.66472278353865
3.5400000000000014,0.0,352.56782757562934
3.5600000000000014,0.0,352.3176568150781
3.5800000000000014,0.0,352.2236555096937
3.6000000000000014,0.0,351.9921215839349
3.6200000000000014,0.0,351.90102174933475
3.6400000000000015,0.0,351.6863798275686
3.6600000000000015,0.0,351.5981582400146
3.6800000000000015,0.0,351.3988503888238
3.7000000000000015,0.0,351.3134594767604
3.7200000000000015,0.0,351.1280900807548
3.7400000000000015,0.0,351.04546333670436
3.7600000000000016,0.0,350.8727786374286
3.7800000000000016,0.0,350.792835142021
3.8000000000000016,0.0,350.6317060471851
3.8200000000000016,0.0,350.554354232217
3.8400000000000016,0.0,350.4037617474213
3.8600000000000017,0.0,350.32890250898106
3.8800000000000017,0.0,350.1879252929214
3.9000000000000017,0.0,350.11545455134967
3.9200000000000017,0.0,349.9832582068661
3.9400000000000017,0.0,349.91306899755597
3.9600000000000017,0.0,349.7888967948461
3.9800000000000018,0.0,349.72088096250735
4.000000000000002,0.0,349.60404575451895
2.700000000000001,1.8750000000000002e-05,378.22394150506346
2.720000000000001,1.8750000000000002e-05,374.2740923692624
2.740000000000001,1.8750000000000002e-05,372.10692035907863
2.760000000000001,1.8750000000000002e-05,370.7336833404785
2.780000000000001,1.8750000000000002e-05,369.09658208176927
2.800000000000001,1.8750000000000002e-05,368.2362768615155
2.820000000000001,1.8750000000000002e-05,366.9075565564082
2.840000000000001,1.8750000000000002e-05,366.2643363614305
2.860000000000001,1.8750000000000002e-05,365.1461951954602
2.8800000000000012,1.8750000000000002e-05,364.6226943138219
2.9000000000000012,1.8750000000000002e-05,363.66042344094484
2.9200000000000013,1.8750000000000002e-05,363.2132715914554
2.9400000000000013,1.8750000000000002e-05,362.37185946198525
2.9600000000000013,1.8750000000000002e-05,361.9784228493957
2.9800000000000013,1.8750000000000002e-05,361.23459792275776
3.0000000000000013,1.8750000000000002e-05,360.87678566215425
3.0200000000000014,1.8750000000000002e-05,360.21552460666203
3.0400000000000014,1.8750000000000002e-05,359.89087130596414
3.0600000000000014,1.8750000000000002e-05,359.29678568319616
3.0800000000000014,1.8750000000000002e-05,358.99940407629055
3.1000000000000014,1.8750000000000002e-05,358.46242623098743
3.1200000000000014,1.8750000000000002e-05,358.1880500131875
3.1400000000000015,1.8750000000000002e-05,357.70039972779136
3.1600000000000015,1.8750000000000002e-05,357.4458625094512
3.1800000000000015,1.8750000000000002e-05,357.0012907765243
3.200000000000001,1.8750000000000002e-05,356.76417067254357
3.2200000000000015,1.8750000000000002e-05,356.35754513422495
3.240000000000001,1.8750000000000002e-05,356.13593508108437
3.2600000000000016,1.8750000000000002e-05,355.7629694323476
3.280000000000001,1.8750000000000002e-05,355.5553265749688
3.3000000000000016,1.8750000000000002e-05,355.2123916697912
3.320000000000001,1.8750000000000002e-05,355.01743649203513
3.3400000000000016,1.8750000000000002e-05,354.70142355733793
3.360000000000001,1.8750000000000002e-05,354.51807101110154
3.3800000000000017,1.8750000000000002e-05,354.22629011528977
3.4000000000000012,1.8750000000000002e-05,354.0536018321725
3.4200000000000017,1.8750000000000002e-05,353.78370508863816
3.4400000000000013,1.8750000000000002e-05,353.62085577397136
3.4600000000000017,1.8750000000000002e-05,353.37077833806075
3.4800000000000013,1.8750000000000002e-05,353.217031863298
3.5000000000000018,1.8750000000000002e-05,352.9849459673316
