时间 (s),薄膜厚度 (m),温度 (K)
5.9200000000000035,0.0005812500000000001,365.07844623778254
5.940000000000003,0.0005812500000000001,364.98081446593795
5.960000000000003,0.0005812500000000001,364.88534974210717
5.980000000000003,0.0005812500000000001,364.7916479384881
6.0000000000000036,0.0005812500000000001,364.6999540371096
4.8000000000000025,0.0006000000000000001,378.5394761771232
4.820000000000002,0.0006000000000000001,378.6081792166141
4.8400000000000025,0.0006000000000000001,378.44346559057806
4.860000000000002,0.0006000000000000001,378.0240620688374
4.880000000000003,0.0006000000000000001,377.52894021649473
4.900000000000002,0.0006000000000000001,377.03737910415657
4.920000000000003,0.0006000000000000001,376.53815339068973
4.940000000000002,0.0006000000000000001,376.0567214945649
4.960000000000003,0.0006000000000000001,375.5903876381126
4.980000000000002,0.0006000000000000001,375.1406580269952
5.000000000000003,0.0006000000000000001,374.7100954487549
5.020000000000002,0.0006000000000000001,374.2953076105419
5.040000000000003,0.0006000000000000001,373.89788585018914
5.060000000000002,0.0006000000000000001,373.5157525078663
5.080000000000003,0.0006000000000000001,373.14874149746083
5.100000000000002,0.0006000000000000001,372.79645995917934
5.120000000000003,0.0006000000000000001,372.4570221189457
5.140000000000002,0.0006000000000000001,372.1313894042523
5.160000000000003,0.0006000000000000001,371.81684761560035
5.180000000000002,0.0006000000000000001,371.51500816014976
5.200000000000003,0.0006000000000000001,371.22293060681625
5.220000000000002,0.0006000000000000001,370.94243546536956
5.240000000000003,0.0006000000000000001,370.6706533828035
5.2600000000000025,0.0006000000000000001,370.40940725956636
5.280000000000003,0.0006000000000000001,370.1560015392435
5.3000000000000025,0.0006000000000000001,369.9121968776358
5.320000000000003,0.0006000000000000001,369.67547278806177
5.3400000000000025,0.0006000000000000001,369.44753286075803
5.360000000000003,0.0006000000000000001,369.22599185094697
5.380000000000003,0.0006000000000000001,369.0125262082897
5.400000000000003,0.0006000000000000001,368.80483887956484
5.420000000000003,0.0006000000000000001,368.604609638485
5.440000000000003,0.0006000000000000001,368.4095915817418
5.460000000000003,0.0006000000000000001,368.2214881055868
5.480000000000003,0.0006000000000000001,368.03807910421057
5.500000000000003,0.0006000000000000001,367.8610988488125
5.520000000000003,0.0006000000000000001,367.6883453635899
5.540000000000003,0.0006000000000000001,367.521579152667
5.560000000000003,0.0006000000000000001,367.3586197473377
5.580000000000003,0.0006000000000000001,367.2012402069988
5.600000000000003,0.0006000000000000001,367.0472934875611
5.620000000000003,0.0006000000000000001,366.8985457415808
5.640000000000003,0.0006000000000000001,366.7529003837705
5.660000000000003,0.0006000000000000001,366.61209438545006
5.680000000000003,0.0006000000000000001,366.47410086593175
5.700000000000003,0.0006000000000000001,366.3406049363839
5.720000000000003,0.0006000000000000001,366.2096686386041
5.740000000000003,0.0006000000000000001,366.0829039153534
5.760000000000003,0.0006000000000000001,365.95847933775565
5.780000000000003,0.0006000000000000001,365.83791492886894
5.8000000000000025,0.0006000000000000001,365.71950077504977
5.820000000000003,0.0006000000000000001,365.60464947562764
5.840000000000003,0.0006000000000000001,365.49178445070896
5.860000000000003,0.0006000000000000001,365.3821989200164
5.880000000000003,0.0006000000000000001,365.2744580946037
5.900000000000003,0.0006000000000000001,365.1697274199363
5.9200000000000035,0.0006000000000000001,365.06671905304967
5.940000000000003,0.0006000000000000001,364.9664656451933
5.960000000000003,0.0006000000000000001,364.86782838143273
5.980000000000003,0.0006000000000000001,364.7717051593028
6.0000000000000036,0.0006000000000000001,364.6771055342648
4.8000000000000025,0.00061875,379.9225294849997
4.820000000000002,0.00061875,379.9264667943678
4.8400000000000025,0.00061875,379.58951559270196
4.860000000000002,0.00061875,378.98390364220086
4.880000000000003,0.00061875,378.374691259872
4.900000000000002,0.00061875,377.78667372168934
4.920000000000003,0.00061875,377.205730914955
4.940000000000002,0.00061875,376.66247036231465
4.960000000000003,0.00061875,376.13834605850155
4.980000000000002,0.00061875,375.64242922351866
5.000000000000003,0.00061875,375.1699978193462
5.020000000000002,0.00061875,374.7181712782764
5.040000000000003,0.00061875,374.28892973949127
5.060000000000002,0.00061875,373.87627867651076
5.080000000000003,0.00061875,373.4842144282471
5.100000000000002,0.00061875,373.1064572252769
5.120000000000003,0.00061875,372.74648090009566
5.140000000000002,0.00061875,372.3993302082269
5.160000000000003,0.00061875,372.0674707774184
5.180000000000002,0.00061875,371.74721604904227
