JXYV,0,1
0,0.0,0.0
1,3.7500000000000003e-05,0.0
2,7.500000000000001e-05,0.0
3,0.00011250000000000001,0.0
4,0.00015000000000000001,0.0
5,0.0001875,0.0
6,0.00022500000000000002,0.0
7,0.00026250000000000004,0.0
8,0.00030000000000000003,0.0
9,0.0003375,0.0
10,0.000375,0.0
11,0.00041250000000000005,0.0
12,0.00045000000000000004,0.0
13,0.00048750000000000003,0.0
14,0.0005250000000000001,0.0
15,0.0005625000000000001,0.0
16,0.0006000000000000001,0.0
17,0.0006375,0.0
18,0.000675,0.0
19,0.0007125,0.0
20,0.00075,0.0
21,0.0,3.7500000000000003e-05
22,3.7500000000000003e-05,3.7500000000000003e-05
23,7.500000000000001e-05,3.7500000000000003e-05
24,0.00011250000000000001,3.7500000000000003e-05
25,0.00015000000000000001,3.7500000000000003e-05
26,0.0001875,3.7500000000000003e-05
27,0.00022500000000000002,3.7500000000000003e-05
28,0.00026250000000000004,3.7500000000000003e-05
29,0.00030000000000000003,3.7500000000000003e-05
30,0.0003375,3.7500000000000003e-05
31,0.000375,3.7500000000000003e-05
32,0.00041250000000000005,3.7500000000000003e-05
33,0.00045000000000000004,3.7500000000000003e-05
34,0.00048750000000000003,3.7500000000000003e-05
35,0.0005250000000000001,3.7500000000000003e-05
36,0.0005625000000000001,3.7500000000000003e-05
37,0.0006000000000000001,3.7500000000000003e-05
38,0.0006375,3.7500000000000003e-05
39,0.000675,3.7500000000000003e-05
40,0.0007125,3.7500000000000003e-05
41,0.00075,3.7500000000000003e-05
42,0.0,7.500000000000001e-05
43,3.7500000000000003e-05,7.500000000000001e-05
44,7.500000000000001e-05,7.500000000000001e-05
45,0.00011250000000000001,7.500000000000001e-05
46,0.00015000000000000001,7.500000000000001e-05
47,0.0001875,7.500000000000001e-05
48,0.00022500000000000002,7.500000000000001e-05
49,0.00026250000000000004,7.500000000000001e-05
50,0.00030000000000000003,7.500000000000001e-05
51,0.0003375,7.500000000000001e-05
52,0.000375,7.500000000000001e-05
53,0.00041250000000000005,7.500000000000001e-05
54,0.00045000000000000004,7.500000000000001e-05
55,0.00048750000000000003,7.500000000000001e-05
56,0.0005250000000000001,7.500000000000001e-05
57,0.0005625000000000001,7.500000000000001e-05
58,0.0006000000000000001,7.500000000000001e-05
59,0.0006375,7.500000000000001e-05
