T1,0
0,380.0
1,380.0
2,380.0
3,380.0
4,380.0
5,380.0
6,380.0
7,380.0
8,380.0
9,380.0
10,380.0
11,380.0
12,380.0
13,380.0
14,380.0
15,380.0
16,380.0
17,380.0
18,380.0
19,380.0
20,380.0
21,376.0661057890642
22,376.193530785062
23,376.2574645463346
24,376.2959053018131
25,376.32188992334505
26,376.3406624112388
27,376.35481155512423
28,376.36577374385985
29,376.3744232356348
30,376.3813306615649
31,376.3868885833956
32,376.3913780213845
33,376.395006308685
34,376.3979298355349
35,376.4002683104267
36,376.4021140040173
37,376.4035378909306
38,376.4045937958127
39,376.40532120506134
40,376.4057471486959
41,376.40588740103027
42,372.36197126545403
43,372.5064518734663
44,372.6028645701348
45,372.6689034487362
46,372.7162246455347
47,372.7514486900221
48,372.7784500792435
49,372.79958846437995
50,372.816382169143
51,372.8298577330714
52,372.8407381576203
53,372.84954959867434
54,372.856684902468
55,372.8624430251621
56,372.8670543360838
57,372.87069730884804
58,372.8735097596107
59,372.8755965108801
60,372.87703462914425
61,372.877876950625
62,372.87815434003505
63,368.77560341392797
64,368.9210143624493
65,369.0307015262249
66,369.11302288716564
67,369.17545333307373
68,369.2235687884752
69,369.26127154940826
70,369.29121937749784
71,369.31525178425613
72,369.3346752097735
73,369.35044195123305
74,369.3632623913953
75,369.37367670553806
76,369.382101656771
77,369.38886177550086
78,369.3942105125586
79,369.39834479001155
80,369.40141508813963
81,369.4035324259145
82,369.4047731041899
83,369.4051817647467
84,365.29730691473793
85,365.43947089312184
86,365.5537529998539
87,365.64465257486626
88,365.7167311883784
89,365.7740882198479
90,365.82005811714845
91,365.857164835404
92,365.8872930004934
93,365.91185664095605
94,365.9319288273805
95,365.94833443505433
96,365.9617151224299
97,365.9725746508944
98,365.9813106108497
99,365.9882367663334
100,365.99359887237955
101,365.9975858844244
102,366.00033784749746
103,366.00195132500096
104,366.0024829317516
105,361.95033419670153
106,362.0876425402949
107,362.20231305014244
108,362.29707393000416
109,362.37475091166044
110,362.4382354254003
111,362.49017832091783
112,362.53277445947356
113,362.5677819138281
114,362.59659336982855
115,362.6203109015936
116,362.6398095971911
117,362.65578758253946
118,362.66880389399324
119,362.67930664892924
120,362.6876538181217
121,362.6941284568878
122,362.69894979576384
123,362.7022812099811
124,362.704235789654
125,362.7048800055114
126,358.7515314916133
127,358.88334761480695
128,358.99622669289397
129,359.0919996100758
130,359.1724677874666
131,359.2396611518525
132,359.29562927013916
133,359.34219737062864
134,359.38091938736244
135,359.4130894815205
136,359.43977406113856
137,359.4618478802449
138,359.4800272276665
139,359.49489778064685
140,359.50693690606175
141,359.51653103142144
142,359.52398892438237
143,359.52955167682023
144,359.53340005688676
145,359.5356597428084
146,359.5364048127886
147,355.7162213849374
148,355.84235792431184
149,355.9522881883908
150,356.04734750291414
151,356.12871672185753
152,356.19783452901163
153,356.25627675513346
154,356.3055309080859
155,356.34693005194663
156,356.3816346443357
157,356.4106372863433
158,356.43477785620354
159,356.45476190439865
160,356.471178536951
161,356.48451616376036
162,356.49517562062834
163,356.50348071381086
164,356.5096864524283
165,356.5139852862991
166,356.5165116421837
167,356.51734499480085
168,352.8585653450826
169,352.97907808442005
170,353.08546921512703
171,353.1787806267548
172,353.25980385598723
173,353.32957313141503
174,353.389306991713
175,353.44021054489315
176,353.4834106543081
177,353.51992647296146
178,353.5506593435218
179,353.5763940822665
180,353.59780614243084
181,353.6154710330462
182,353.6298739491454
183,353.64141857907373
184,353.6504346522708
185,353.6571841138159
186,353.6618659674395
187,353.6646198878725
188,353.6655287106128
189,350.1909264251826
190,350.3060171471538
191,350.40861890917154
192,350.4995894119987
193,350.57946743254286
194,350.6490077019358
195,350.7091634049242
196,350.76091335186084
197,350.80520541019956
198,350.842925183527
199,350.8748791960782
200,350.9017880585079
201,350.9242859616223
202,350.9429236320028
203,350.9581728527381
204,350.9704313863062
205,350.98002764488933
206,350.98722477604775
207,350.9922240208865
208,350.99516730330765
209,350.9961390559126
210,347.7235855079153
211,347.8335504377955
212,347.93232904311316
213,348.02065761690045
214,348.0989057169417
215,348.16763209563044
216,348.22759333890724
217,348.2795906384418
218,348.3244225564354
219,348.3628559856255
220,348.3956072938194
221,348.4233313327396
222,348.44661615445705
223,348.46598141783096
224,348.4818789716553
225,348.4946945589518
226,348.50474995597455
227,348.5123051261093
228,348.51756014688397
229,348.5206567797121
230,348.5216796173392
231,345.4646675406239
232,345.5698666192257
233,345.6649320578591
234,345.7505167448462
235,345.8268739340917
236,345.8944228991812
237,345.95377408819724
238,346.00559063603015
239,346.05054941921827
240,346.08931567222425
241,346.12252448382867
242,346.1507681157247
243,346.1745880246219
244,346.1944702877649
245,346.21084334000204
246,346.2240771744332
247,346.2344833941186
248,346.2423156959154
249,346.2477705120145
250,346.2509876358847
251,346.25205072730756
252,343.4202127191026
253,343.52104963891134
254,343.61261011875325
255,343.6954877255321
256,343.7698540393948
257,343.83602775068294
258,343.8945101266582
259,343.9458574818455
260,343.99064894220317
261,344.02946480747335
262,344.06286944544485
263,344.09139832263287
264,344.11554870918553
265,344.1357732899036
266,344.1524759572919
267,344.16600916310813
268,344.1766723352536
269,344.1847109919785
270,344.190316290083
271,344.19362482517585
272,344.19471856289493
273,341.5943537705122
274,341.69126216542304
275,341.77959400674996
276,341.85989946432335
277,341.93229181166686
278,341.9970164652569
279,342.05449276237437
280,342.10519460264004
281,342.1496234061796
282,342.1882897923227
283,342.22169818847055
284,342.2503342880382
285,342.2746552830884
286,342.29508246831193
287,342.3119957782248
288,342.3257298344487
289,342.33657113678146
290,342.3447561023034
291,342.3504697246111
292,342.3538446845013
293,342.3549607925487
294,339.9895675077938
295,340.08300102110826
296,340.16842794269166
297,340.246366019654
298,340.3168864542842
299,340.3801809683573
300,340.4366073099084
301,340.4865760383791
302,340.5305274069893
303,340.5689157743379
304,340.60219588081225
305,340.6308110347108
306,340.65518334938145
307,340.6757058646272
308,340.69273632185985
309,340.70659233116896
310,340.7175476788249
311,340.72582955451674
312,340.731616515823
313,340.73503704594265
314,340.7361685971831
315,338.6069735569532
316,338.69739858526407
317,338.78027704387125
318,338.8561021465873
319,338.92491463970396
320,338.98686690327787
321,339.0422705310891
322,339.09148776922194
323,339.13491131402793
324,339.1729508780691
325,339.20602092470835
326,339.2345296478393
327,339.2588694498075
328,339.2794088983186
329,339.2964860749493
330,339.3104031752817
331,339.3214222036265
332,339.32976160955724
333,339.3355937293312
334,339.3390429170466
335,339.340184274833
336,337.44665440727806
337,337.5345448321332
338,337.6152534694815
339,337.68925493367465
340,337.756568087971
341,337.8173167572126
342,337.87177834122195
343,337.9202787832698
344,337.96317449698375
345,338.0008405704434
346,338.03365969145676
347,338.0620118598807
348,338.0862651928111
349,338.10676789193275
350,338.1238413806916
351,338.1377745587053
352,338.14881908911286
353,338.15718562207087
354,338.16304085797816
355,338.16650536281986
356,338.1676520626658
357,336.50797322288116
358,336.593806775775
359,336.6727387594741
360,336.745229975514
361,336.81128396184846
362,336.8710043349528
363,336.92464381886396
364,336.9725018610804
365,337.0149080728393
366,337.05221162875586
367,337.08477110637483
368,337.1129448069575
369,337.1370818845436
370,337.15751440372713
371,337.17455039433383
372,337.1884679100699
373,337.19951005946945
374,337.2078809550924
375,337.21374251704646
376,337.2172120665989
377,337.21836065265893
378,335.7898672848381
379,335.8741242330216
380,335.95168174059904
381,336.0229919838671
382,336.08804849193535
383,336.14694136849425
384,336.1999064946848
385,336.24722506879255
386,336.2892080613503
387,336.3261864334475
388,336.35850162481813
389,336.3864963304018
390,336.41050589829524
391,336.4308504974174
392,336.44782815938134
393,336.46170873964803
394,336.47272880128793
395,336.4810873970423
396,336.4869427091441
397,336.4904095001114
398,336.4915573295283
399,335.29106419854975
400,335.3742313623352
401,335.4508209604208
402,335.5212890829306
403,335.5856233095419
404,335.64390589745085
405,335.6963626069638
406,335.7432635947255
407,335.78490844984077
408,335.82161690381565
409,335.8537197166853
410,335.88154974560734
411,335.90543352865916
412,335.92568354557295
413,335.94259127878723
414,335.9564211407316
415,335.9674052905494
416,335.97573933329414
417,335.98157887514435
418,335.98503689852885
419,335.9861819199069
420,335.01030271444614
421,335.0928745458652
422,335.1689098120281
423,335.2388785896286
424,335.30277280021306
425,335.3606711460532
426,335.41279543568055
427,335.459411366185
428,335.5008138711907
429,335.5373180015085
430,335.56924997247086
431,335.59693835745514
432,335.62070576099615
433,335.64086113671004
434,335.6576928787151
435,335.6714627589114
436,335.68240073965376
437,335.6907006605455
438,335.6965167776046
439,335.6999611224092
440,335.70110164667767
441,380.0
442,380.0
443,380.0
444,380.0
445,380.0
446,380.0
447,380.0
448,380.0
449,380.0
450,380.0
451,380.0
452,380.0
453,380.0
454,380.0
455,380.0
456,380.0
457,380.0
458,380.0
459,380.0
460,380.0
461,378.01041241738756
462,378.07773106673955
463,378.11178795289584
464,378.13288610768836
465,378.1480163119469
466,378.1592755521015
467,378.1681835025923
468,378.17547723461115
469,378.1815297523263
470,378.18667451524317
471,378.1910821217566
472,378.19490631325596
473,378.19824613582455
474,378.2011837965019
475,378.2037802173556
476,378.2060852975512
477,378.20813844943973
478,378.20997250289014
479,378.21161427133956
480,378.2130865226356
481,378.2144082763088
482,378.2155959386884
483,378.21666344486636
484,378.2176229602927
485,378.21848494392344
486,378.21925860446987
487,378.21995192286437
488,378.2205719616228
489,378.2211248654239
490,378.2216160786783
491,378.2220503337204
492,378.2224318089636
493,378.2227641095583
494,378.2230503859604
495,378.2232933094597
496,378.2234951637129
497,378.2236578161645
498,378.2237827907367
499,378.22387123529296
500,378.22392398093945
501,378.22394150506346
502,376.13928162644726
503,376.22969750057393
504,376.27875641184056
505,376.3100521706338
506,376.3319821871155
507,376.34820831155395
508,376.3606274194192
509,376.3703467946465
510,376.37806704123574
511,376.38425872081746
512,376.3892525295151
513,376.39328906122773
514,376.3965479693982
515,376.39916589100324
516,376.40124788623984
517,376.40287495379687
518,376.4041090700149
519,376.4049966041972
520,376.4055706262468
521,376.40585242403876
522,374.2292456051657
523,374.30699031101784
524,374.3690648696297
525,374.4156011505753
526,374.4527882552272
527,374.482356175139
528,374.5066334347509
529,374.526915179731
530,374.54405231514846
531,374.5587498946597
532,374.5714545358894
533,374.5825369922714
534,374.5922624523547
535,374.6008467050309
536,374.6084561203385
537,374.61522749700964
538,374.62127067554394
539,374.62667778445535
540,374.63152475223376
541,374.6358764130887
542,374.6397872522613
543,374.6433044643885
544,374.6464683068418
545,374.6493140330511
546,374.65187204709275
547,374.6541691807057
548,374.6562287435044
549,374.6580713990902
550,374.65971515813897
551,374.6611760002358
552,374.6624678341086
553,374.6636029530192
554,374.66459197467043
555,374.66544418472097
556,374.6661674625873
557,374.66676854803336
558,374.6672529554505
559,374.6676251865185
560,374.66788863322574
561,374.6680457520488
562,374.6680979542364
563,372.4401993019227
564,372.5590285278607
565,372.63878310532806
566,372.6944218657386
567,372.7350640894434
568,372.7658053044119
569,372.789643078076
570,372.808455665314
571,372.8234840734862
572,372.8355858212454
573,372.8453754318877
574,372.85330627352346
575,372.8597203654617
576,372.86487983807046
577,372.8689874214016
578,372.87220011174986
579,372.87463844241154
580,372.8763928228677
581,372.87752785078277
582,372.87808516123886
583,370.56311749827296
584,370.64068952590884
585,370.70889236685935
586,370.7651712619976
587,370.8135048259098
588,370.8541566283254
589,370.88889315858023
590,370.9187444882177
591,370.9445367391562
592,370.967008066915
593,370.9866822679108
594,371.0040100038561
595,371.0193358253887
596,371.03294775918187
597,371.0450762950322
598,371.0559149418734
599,371.0656226671295
600,371.07433481718806
601,371.0821646708519
602,371.08920999899
603,371.095553870122
604,371.1012688042956
605,371.1064171596117
606,371.11105386385833
607,371.11522657426775
608,371.11897753565677
609,371.12234361506347
610,371.1253576057009
611,371.1280481903563
612,371.13044088361073
613,371.1325579527959
614,371.13441911813385
615,371.13604144647707
616,371.13743988587413
617,371.1386271396469
618,371.13961408553945
619,371.14040963305837
620,371.14102106081606
621,371.14145385696736
622,371.1417119976788
623,371.1417977680735
624,368.8520817294665
625,368.9793907321475
626,369.0747508125662
627,369.1463469286253
628,369.2010249507179
629,369.24353312886035
630,369.2770850411397
631,369.3038836018504
632,369.3254735193758
633,369.3429666963098
634,369.35718342768075
635,369.3687418553622
636,369.37811573601937
637,369.3856725433699
638,369.39169909711416
639,369.3964190820748
640,369.4000051571549
641,369.402587354917
642,369.4042588574864
643,369.40507984364666
644,367.0206049472526
645,367.095764800245
646,367.1647131916118
647,367.224210388644
648,367.2774273495587
649,367.323869504109
650,367.3647887241516
651,367.4008381233229
652,367.4326405674108
653,367.46080728286574
654,367.4858086755457
655,367.5080731741788
656,367.5279485734261
657,367.5457367237852
658,367.5616891523176
659,367.57602278583636
660,367.5889208556299
661,367.6005424285983
662,367.6110233048626
663,367.6204823752936
664,367.62902213405664
665,367.63673301684094
666,367.64369363959486
667,367.64997381167757
668,367.65563460644955
669,367.66073049739464
670,367.6653093273072
671,367.66941385631674
672,367.67308166915984
673,367.676346322884
674,367.679237214852
675,367.6817804536997
676,367.68399870047983
677,367.685911845461
678,367.68753682841987
679,367.6888881773534
680,367.68997780976036
681,367.69081547189
682,367.6914085198058
683,367.6917622861502
684,367.69187983719144
685,365.3709755407104
686,365.49940314243656
687,365.6018090117466
688,365.68278583173236
689,365.74702382374363
690,365.7983223763965
691,365.83958906849455
692,365.87300376540213
693,365.9001967272719
694,365.9223977819357
695,365.9405462495833
696,365.955368666566
697,365.96743304279255
698,365.9771867533333
699,365.9849831432111
700,365.9911003183294
701,365.995754464075
702,365.9991092641175
703,366.00128247276365
704,366.00235033996233
705,363.60607483411485
706,363.6781858371601
707,363.7459374941005
708,363.8058510524691
709,363.86078169510847
710,363.90986778601956
711,363.9540639571857
712,363.99375094350216
713,364.0293633154212
714,364.0613643540607
715,364.09013023049533
716,364.1160236820988
717,364.1393544631087
718,364.16040188596827
719,364.1794079691941
720,364.19658743271674
721,364.2121270012804
722,364.22619226427264
723,364.23892771433725
724,364.25046191349617
725,364.26090755023466
726,364.27036529504136
727,364.27892378578395
728,364.2866624898138
729,364.29365162167096
730,364.2999542782022
731,364.30562630528317
732,364.31071790846363
733,364.315273483385
734,364.319332849221
735,364.3229310528714
736,364.3260993303722
737,364.3288648906713
738,364.33125167977335
739,364.3332801464767
740,364.33496786248895
741,364.336329269793
742,364.3373761948473
743,364.33811757487706
744,364.338559893643
745,364.33870688170026
746,362.02083808321777
747,362.14721018126005
748,362.25198035599794
749,362.33787712905627
750,362.4080938203997
751,362.4655020362935
752,362.5125256088817
753,362.55113225437316
754,362.58288739842703
755,362.60902961983106
756,362.63054040326364
757,362.64820091561467
758,362.66263566743424
759,362.67434522474935
760,362.6837304184597
761,362.6911101437955
762,362.69673437198645
763,362.7007935733313
764,362.7034254123774
765,362.70471931597115
766,360.3313879073442
767,360.4002710158743
768,360.46599584644775
